18, 0, 3, 191, 191, 191
19, 0, 3, 191, 191, 191
20, 0, 3, 191, 191, 191
21, 0, 3, 191, 191, 191
24, 0, 3, 191, 191, 191
25, 0, 3, 191, 191, 191
26, 0, 3, 191, 191, 191
27, 0, 3, 191, 191, 191
28, 0, 3, 191, 191, 191
12, 1, 3, 191, 191, 191
13, 1, 3, 191, 191, 191
14, 1, 3, 191, 191, 191
15, 1, 3, 191, 191, 191
16, 1, 3, 191, 191, 191
17, 1, 3, 191, 191, 191
18, 1, 3, 191, 191, 191
19, 1, 3, 191, 191, 191
20, 1, 3, 191, 191, 191
24, 1, 3, 191, 191, 191
25, 1, 3, 191, 191, 191
27, 1, 3, 191, 191, 191
28, 1, 3, 191, 191, 191
12, 2, 3, 191, 191, 191
7, 56, 65, 191, 191, 191
6, 56, 65, 191, 191, 191
7, 54, 65, 191, 191, 191
6, 54, 65, 191, 191, 191
7, 51, 65, 191, 191, 191
18, 2, 3, 191, 191, 191
19, 2, 3, 191, 191, 191
12, 3, 3, 191, 191, 191
6, 51, 65, 191, 191, 191
7, 49, 65, 191, 191, 191
18, 3, 3, 191, 191, 191
12, 4, 3, 191, 191, 191
7, 46, 65, 191, 191, 191
7, 45, 65, 191, 191, 191
19, 4, 3, 191, 191, 191
12, 5, 3, 191, 191, 191
7, 44, 65, 191, 191, 191
19, 5, 3, 191, 191, 191
20, 5, 3, 191, 191, 191
24, 5, 3, 191, 191, 191
25, 5, 3, 191, 191, 191
26, 5, 3, 191, 191, 191
12, 6, 3, 191, 191, 191
6, 44, 65, 191, 191, 191
20, 6, 3, 191, 191, 191
24, 6, 3, 191, 191, 191
25, 6, 3, 191, 191, 191
26, 6, 3, 191, 191, 191
11, 7, 3, 191, 191, 191
10, 34, 65, 191, 191, 191
9, 34, 65, 191, 191, 191
21, 7, 3, 191, 191, 191
22, 7, 3, 191, 191, 191
24, 7, 3, 191, 191, 191
25, 7, 3, 191, 191, 191
26, 7, 3, 191, 191, 191
27, 7, 3, 191, 191, 191
11, 8, 3, 191, 191, 191
13, 33, 65, 191, 191, 191
12, 33, 65, 191, 191, 191
10, 33, 65, 191, 191, 191
23, 8, 3, 191, 191, 191
24, 8, 3, 191, 191, 191
25, 8, 3, 191, 191, 191
26, 8, 3, 191, 191, 191
27, 8, 3, 191, 191, 191
11, 9, 3, 191, 191, 191
9, 33, 65, 191, 191, 191
8, 33, 65, 191, 191, 191
24, 9, 3, 191, 191, 191
25, 9, 3, 191, 191, 191
26, 9, 3, 191, 191, 191
11, 10, 3, 191, 191, 191
7, 33, 65, 191, 191, 191
6, 33, 65, 191, 191, 191
14, 32, 65, 191, 191, 191
13, 32, 65, 191, 191, 191
25, 10, 3, 191, 191, 191
11, 11, 3, 191, 191, 191
12, 32, 65, 191, 191, 191
11, 32, 65, 191, 191, 191
10, 32, 65, 191, 191, 191
18, 11, 3, 191, 191, 191
19, 11, 3, 191, 191, 191
9, 32, 65, 191, 191, 191
8, 32, 65, 191, 191, 191
22, 11, 3, 191, 191, 191
4, 32, 65, 191, 191, 191
16, 31, 65, 191, 191, 191
25, 11, 3, 191, 191, 191
26, 11, 3, 191, 191, 191
11, 12, 3, 191, 191, 191
12, 12, 3, 191, 191, 191
13, 12, 3, 191, 191, 191
14, 12, 3, 191, 191, 191
15, 12, 3, 191, 191, 191
16, 12, 3, 191, 191, 191
17, 12, 3, 191, 191, 191
20, 12, 3, 191, 191, 191
21, 12, 3, 191, 191, 191
23, 12, 3, 191, 191, 191
24, 12, 3, 191, 191, 191
25, 12, 3, 191, 191, 191
26, 12, 3, 191, 191, 191
19, 13, 3, 191, 191, 191
20, 13, 3, 191, 191, 191
21, 13, 3, 191, 191, 191
19, 14, 3, 191, 191, 191
20, 14, 3, 191, 191, 191
21, 14, 3, 191, 191, 191
20, 15, 3, 191, 191, 191
21, 15, 3, 191, 191, 191
20, 16, 3, 191, 191, 191
21, 16, 3, 191, 191, 191
20, 17, 3, 191, 191, 191
12, 0, 4, 191, 191, 191
13, 0, 4, 191, 191, 191
14, 0, 4, 191, 191, 191
15, 0, 4, 191, 191, 191
16, 0, 4, 191, 191, 191
17, 0, 4, 191, 191, 191
18, 0, 4, 191, 191, 191
19, 0, 4, 191, 191, 191
20, 0, 4, 191, 191, 191
21, 0, 4, 191, 191, 191
22, 0, 4, 191, 191, 191
23, 0, 4, 191, 191, 191
24, 0, 4, 191, 191, 191
25, 0, 4, 191, 191, 191
26, 0, 4, 191, 191, 191
27, 0, 4, 191, 191, 191
28, 0, 4, 191, 191, 191
12, 1, 4, 191, 191, 191
15, 31, 65, 191, 191, 191
14, 31, 65, 191, 191, 191
13, 31, 65, 191, 191, 191
21, 1, 4, 191, 191, 191
22, 1, 4, 191, 191, 191
23, 1, 4, 191, 191, 191
12, 31, 65, 191, 191, 191
11, 31, 65, 191, 191, 191
26, 1, 4, 191, 191, 191
10, 31, 65, 191, 191, 191
28, 1, 4, 191, 191, 191
12, 2, 4, 191, 191, 191
9, 31, 65, 191, 191, 191
8, 31, 65, 191, 191, 191
20, 2, 4, 191, 191, 191
21, 2, 4, 191, 191, 191
22, 2, 4, 191, 191, 191
24, 2, 4, 191, 191, 191
25, 2, 4, 191, 191, 191
26, 2, 4, 191, 191, 191
27, 2, 4, 191, 191, 191
28, 2, 4, 191, 191, 191
10, 3, 4, 191, 191, 191
11, 3, 4, 191, 191, 191
7, 31, 65, 191, 191, 191
6, 31, 65, 191, 191, 191
19, 3, 4, 191, 191, 191
20, 3, 4, 191, 191, 191
21, 3, 4, 191, 191, 191
22, 3, 4, 191, 191, 191
23, 3, 4, 191, 191, 191
24, 3, 4, 191, 191, 191
25, 3, 4, 191, 191, 191
10, 4, 4, 191, 191, 191
11, 4, 4, 191, 191, 191
5, 31, 65, 191, 191, 191
45, 30, 65, 191, 191, 191
44, 30, 65, 191, 191, 191
20, 4, 4, 191, 191, 191
21, 4, 4, 191, 191, 191
22, 4, 4, 191, 191, 191
23, 4, 4, 191, 191, 191
24, 4, 4, 191, 191, 191
25, 4, 4, 191, 191, 191
11, 5, 4, 191, 191, 191
43, 30, 65, 191, 191, 191
42, 30, 65, 191, 191, 191
41, 30, 65, 191, 191, 191
21, 5, 4, 191, 191, 191
22, 5, 4, 191, 191, 191
23, 5, 4, 191, 191, 191
40, 30, 65, 191, 191, 191
16, 30, 65, 191, 191, 191
26, 5, 4, 191, 191, 191
12, 6, 4, 191, 191, 191
15, 30, 65, 191, 191, 191
21, 6, 4, 191, 191, 191
22, 6, 4, 191, 191, 191
23, 6, 4, 191, 191, 191
14, 30, 65, 191, 191, 191
26, 6, 4, 191, 191, 191
11, 7, 4, 191, 191, 191
13, 30, 65, 191, 191, 191
12, 30, 65, 191, 191, 191
11, 30, 65, 191, 191, 191
23, 7, 4, 191, 191, 191
10, 30, 65, 191, 191, 191
9, 30, 65, 191, 191, 191
27, 7, 4, 191, 191, 191
11, 8, 4, 191, 191, 191
8, 30, 65, 191, 191, 191
7, 30, 65, 191, 191, 191
6, 30, 65, 191, 191, 191
5, 30, 65, 191, 191, 191
45, 29, 65, 191, 191, 191
27, 8, 4, 191, 191, 191
11, 9, 4, 191, 191, 191
44, 29, 65, 191, 191, 191
43, 29, 65, 191, 191, 191
42, 29, 65, 191, 191, 191
41, 29, 65, 191, 191, 191
27, 9, 4, 191, 191, 191
11, 10, 4, 191, 191, 191
40, 29, 65, 191, 191, 191
39, 29, 65, 191, 191, 191
16, 29, 65, 191, 191, 191
15, 29, 65, 191, 191, 191
26, 10, 4, 191, 191, 191
27, 10, 4, 191, 191, 191
11, 11, 4, 191, 191, 191
12, 11, 4, 191, 191, 191
14, 29, 65, 191, 191, 191
13, 29, 65, 191, 191, 191
12, 29, 65, 191, 191, 191
11, 29, 65, 191, 191, 191
6, 29, 65, 191, 191, 191
5, 29, 65, 191, 191, 191
45, 28, 65, 191, 191, 191
44, 28, 65, 191, 191, 191
43, 28, 65, 191, 191, 191
42, 28, 65, 191, 191, 191
41, 28, 65, 191, 191, 191
40, 28, 65, 191, 191, 191
39, 28, 65, 191, 191, 191
27, 11, 4, 191, 191, 191
28, 11, 4, 191, 191, 191
13, 12, 4, 191, 191, 191
14, 12, 4, 191, 191, 191
15, 12, 4, 191, 191, 191
16, 12, 4, 191, 191, 191
17, 12, 4, 191, 191, 191
18, 12, 4, 191, 191, 191
19, 12, 4, 191, 191, 191
17, 28, 65, 191, 191, 191
16, 28, 65, 191, 191, 191
22, 12, 4, 191, 191, 191
15, 28, 65, 191, 191, 191
14, 28, 65, 191, 191, 191
13, 28, 65, 191, 191, 191
5, 28, 65, 191, 191, 191
27, 12, 4, 191, 191, 191
28, 12, 4, 191, 191, 191
19, 13, 4, 191, 191, 191
46, 27, 65, 191, 191, 191
45, 27, 65, 191, 191, 191
22, 13, 4, 191, 191, 191
23, 13, 4, 191, 191, 191
24, 13, 4, 191, 191, 191
25, 13, 4, 191, 191, 191
26, 13, 4, 191, 191, 191
27, 13, 4, 191, 191, 191
28, 13, 4, 191, 191, 191
19, 14, 4, 191, 191, 191
44, 27, 65, 191, 191, 191
43, 27, 65, 191, 191, 191
22, 14, 4, 191, 191, 191
23, 14, 4, 191, 191, 191
24, 14, 4, 191, 191, 191
25, 14, 4, 191, 191, 191
26, 14, 4, 191, 191, 191
27, 14, 4, 191, 191, 191
28, 14, 4, 191, 191, 191
29, 14, 4, 191, 191, 191
19, 15, 4, 191, 191, 191
42, 27, 65, 191, 191, 191
21, 15, 4, 191, 191, 191
24, 15, 4, 191, 191, 191
25, 15, 4, 191, 191, 191
26, 15, 4, 191, 191, 191
27, 15, 4, 191, 191, 191
28, 15, 4, 191, 191, 191
20, 16, 4, 191, 191, 191
21, 16, 4, 191, 191, 191
27, 16, 4, 191, 191, 191
28, 16, 4, 191, 191, 191
20, 17, 4, 191, 191, 191
21, 17, 4, 191, 191, 191
12, 0, 5, 191, 191, 191
13, 0, 5, 191, 191, 191
14, 0, 5, 191, 191, 191
15, 0, 5, 191, 191, 191
16, 0, 5, 191, 191, 191
17, 0, 5, 191, 191, 191
18, 0, 5, 191, 191, 191
19, 0, 5, 191, 191, 191
20, 0, 5, 191, 191, 191
21, 0, 5, 191, 191, 191
22, 0, 5, 191, 191, 191
23, 0, 5, 191, 191, 191
24, 0, 5, 191, 191, 191
25, 0, 5, 191, 191, 191
26, 0, 5, 191, 191, 191
27, 0, 5, 191, 191, 191
28, 0, 5, 191, 191, 191
29, 0, 5, 191, 191, 191
34, 0, 5, 191, 191, 191
35, 0, 5, 191, 191, 191
36, 0, 5, 191, 191, 191
11, 1, 5, 191, 191, 191
41, 27, 65, 191, 191, 191
40, 27, 65, 191, 191, 191
39, 27, 65, 191, 191, 191
38, 27, 65, 191, 191, 191
19, 27, 65, 191, 191, 191
29, 1, 5, 191, 191, 191
10, 2, 5, 191, 191, 191
11, 2, 5, 191, 191, 191
18, 27, 65, 191, 191, 191
17, 27, 65, 191, 191, 191
23, 2, 5, 191, 191, 191
16, 27, 65, 191, 191, 191
15, 27, 65, 191, 191, 191
26, 2, 5, 191, 191, 191
27, 2, 5, 191, 191, 191
28, 2, 5, 191, 191, 191
9, 3, 5, 191, 191, 191
14, 27, 65, 191, 191, 191
5, 27, 65, 191, 191, 191
43, 26, 65, 191, 191, 191
42, 26, 65, 191, 191, 191
41, 26, 65, 191, 191, 191
25, 3, 5, 191, 191, 191
9, 4, 5, 191, 191, 191
40, 26, 65, 191, 191, 191
39, 26, 65, 191, 191, 191
25, 4, 5, 191, 191, 191
10, 5, 5, 191, 191, 191
38, 26, 65, 191, 191, 191
37, 26, 65, 191, 191, 191
36, 26, 65, 191, 191, 191
26, 5, 5, 191, 191, 191
10, 6, 5, 191, 191, 191
11, 6, 5, 191, 191, 191
35, 26, 65, 191, 191, 191
19, 26, 65, 191, 191, 191
26, 6, 5, 191, 191, 191
10, 7, 5, 191, 191, 191
18, 26, 65, 191, 191, 191
17, 26, 65, 191, 191, 191
16, 26, 65, 191, 191, 191
27, 7, 5, 191, 191, 191
10, 8, 5, 191, 191, 191
14, 26, 65, 191, 191, 191
8, 26, 65, 191, 191, 191
27, 8, 5, 191, 191, 191
10, 9, 5, 191, 191, 191
7, 26, 65, 191, 191, 191
6, 26, 65, 191, 191, 191
5, 26, 65, 191, 191, 191
27, 9, 5, 191, 191, 191
10, 10, 5, 191, 191, 191
43, 25, 65, 191, 191, 191
42, 25, 65, 191, 191, 191
41, 25, 65, 191, 191, 191
40, 25, 65, 191, 191, 191
27, 10, 5, 191, 191, 191
10, 11, 5, 191, 191, 191
11, 11, 5, 191, 191, 191
39, 25, 65, 191, 191, 191
38, 25, 65, 191, 191, 191
14, 11, 5, 191, 191, 191
15, 11, 5, 191, 191, 191
37, 25, 65, 191, 191, 191
36, 25, 65, 191, 191, 191
35, 25, 65, 191, 191, 191
19, 25, 65, 191, 191, 191
18, 25, 65, 191, 191, 191
28, 11, 5, 191, 191, 191
29, 11, 5, 191, 191, 191
12, 12, 5, 191, 191, 191
13, 12, 5, 191, 191, 191
16, 12, 5, 191, 191, 191
17, 12, 5, 191, 191, 191
18, 12, 5, 191, 191, 191
19, 12, 5, 191, 191, 191
17, 25, 65, 191, 191, 191
16, 25, 65, 191, 191, 191
14, 25, 65, 191, 191, 191
13, 25, 65, 191, 191, 191
29, 12, 5, 191, 191, 191
30, 12, 5, 191, 191, 191
12, 13, 5, 191, 191, 191
13, 13, 5, 191, 191, 191
20, 13, 5, 191, 191, 191
12, 25, 65, 191, 191, 191
11, 25, 65, 191, 191, 191
10, 25, 65, 191, 191, 191
9, 25, 65, 191, 191, 191
43, 24, 65, 191, 191, 191
42, 24, 65, 191, 191, 191
29, 13, 5, 191, 191, 191
30, 13, 5, 191, 191, 191
12, 14, 5, 191, 191, 191
13, 14, 5, 191, 191, 191
19, 14, 5, 191, 191, 191
20, 14, 5, 191, 191, 191
41, 24, 65, 191, 191, 191
22, 14, 5, 191, 191, 191
23, 14, 5, 191, 191, 191
40, 24, 65, 191, 191, 191
39, 24, 65, 191, 191, 191
38, 24, 65, 191, 191, 191
37, 24, 65, 191, 191, 191
29, 14, 5, 191, 191, 191
20, 15, 5, 191, 191, 191
21, 15, 5, 191, 191, 191
24, 15, 5, 191, 191, 191
25, 15, 5, 191, 191, 191
26, 15, 5, 191, 191, 191
36, 24, 65, 191, 191, 191
35, 24, 65, 191, 191, 191
29, 15, 5, 191, 191, 191
20, 16, 5, 191, 191, 191
21, 16, 5, 191, 191, 191
27, 16, 5, 191, 191, 191
18, 24, 65, 191, 191, 191
29, 16, 5, 191, 191, 191
28, 17, 5, 191, 191, 191
9, 0, 6, 191, 191, 191
11, 0, 6, 191, 191, 191
12, 0, 6, 191, 191, 191
13, 0, 6, 191, 191, 191
14, 0, 6, 191, 191, 191
15, 0, 6, 191, 191, 191
16, 0, 6, 191, 191, 191
17, 0, 6, 191, 191, 191
18, 0, 6, 191, 191, 191
19, 0, 6, 191, 191, 191
20, 0, 6, 191, 191, 191
21, 0, 6, 191, 191, 191
22, 0, 6, 191, 191, 191
23, 0, 6, 191, 191, 191
24, 0, 6, 191, 191, 191
25, 0, 6, 191, 191, 191
26, 0, 6, 191, 191, 191
27, 0, 6, 191, 191, 191
28, 0, 6, 191, 191, 191
29, 0, 6, 191, 191, 191
30, 0, 6, 191, 191, 191
31, 0, 6, 191, 191, 191
32, 0, 6, 191, 191, 191
33, 0, 6, 191, 191, 191
34, 0, 6, 191, 191, 191
35, 0, 6, 191, 191, 191
36, 0, 6, 191, 191, 191
37, 0, 6, 191, 191, 191
38, 0, 6, 191, 191, 191
39, 0, 6, 191, 191, 191
40, 0, 6, 191, 191, 191
9, 1, 6, 191, 191, 191
10, 1, 6, 191, 191, 191
17, 24, 65, 191, 191, 191
16, 24, 65, 191, 191, 191
15, 24, 65, 191, 191, 191
14, 24, 65, 191, 191, 191
30, 1, 6, 191, 191, 191
31, 1, 6, 191, 191, 191
32, 1, 6, 191, 191, 191
33, 1, 6, 191, 191, 191
34, 1, 6, 191, 191, 191
35, 1, 6, 191, 191, 191
36, 1, 6, 191, 191, 191
37, 1, 6, 191, 191, 191
38, 1, 6, 191, 191, 191
39, 1, 6, 191, 191, 191
40, 1, 6, 191, 191, 191
9, 2, 6, 191, 191, 191
13, 24, 65, 191, 191, 191
12, 24, 65, 191, 191, 191
40, 23, 65, 191, 191, 191
39, 23, 65, 191, 191, 191
38, 23, 65, 191, 191, 191
27, 2, 6, 191, 191, 191
28, 2, 6, 191, 191, 191
29, 2, 6, 191, 191, 191
30, 2, 6, 191, 191, 191
31, 2, 6, 191, 191, 191
32, 2, 6, 191, 191, 191
33, 2, 6, 191, 191, 191
34, 2, 6, 191, 191, 191
35, 2, 6, 191, 191, 191
36, 2, 6, 191, 191, 191
9, 3, 6, 191, 191, 191
37, 23, 65, 191, 191, 191
36, 23, 65, 191, 191, 191
7, 62, 64, 191, 191, 191
26, 3, 6, 191, 191, 191
29, 3, 6, 191, 191, 191
30, 3, 6, 191, 191, 191
36, 3, 6, 191, 191, 191
37, 3, 6, 191, 191, 191
9, 4, 6, 191, 191, 191
6, 62, 64, 191, 191, 191
8, 61, 64, 191, 191, 191
7, 61, 64, 191, 191, 191
26, 4, 6, 191, 191, 191
27, 4, 6, 191, 191, 191
35, 4, 6, 191, 191, 191
36, 4, 6, 191, 191, 191
37, 4, 6, 191, 191, 191
9, 5, 6, 191, 191, 191
6, 61, 64, 191, 191, 191
5, 61, 64, 191, 191, 191
8, 60, 64, 191, 191, 191
5, 60, 64, 191, 191, 191
27, 5, 6, 191, 191, 191
35, 5, 6, 191, 191, 191
36, 5, 6, 191, 191, 191
37, 5, 6, 191, 191, 191
10, 6, 6, 191, 191, 191
9, 59, 64, 191, 191, 191
5, 59, 64, 191, 191, 191
8, 58, 64, 191, 191, 191
27, 6, 6, 191, 191, 191
36, 6, 6, 191, 191, 191
37, 6, 6, 191, 191, 191
10, 7, 6, 191, 191, 191
7, 58, 64, 191, 191, 191
6, 58, 64, 191, 191, 191
27, 7, 6, 191, 191, 191
36, 7, 6, 191, 191, 191
37, 7, 6, 191, 191, 191
10, 8, 6, 191, 191, 191
5, 58, 64, 191, 191, 191
27, 8, 6, 191, 191, 191
10, 9, 6, 191, 191, 191
8, 57, 64, 191, 191, 191
5, 57, 64, 191, 191, 191
8, 56, 64, 191, 191, 191
5, 56, 64, 191, 191, 191
28, 9, 6, 191, 191, 191
10, 10, 6, 191, 191, 191
8, 55, 64, 191, 191, 191
7, 55, 64, 191, 191, 191
6, 55, 64, 191, 191, 191
5, 55, 64, 191, 191, 191
8, 54, 64, 191, 191, 191
28, 10, 6, 191, 191, 191
29, 10, 6, 191, 191, 191
10, 11, 6, 191, 191, 191
5, 54, 64, 191, 191, 191
8, 53, 64, 191, 191, 191
7, 53, 64, 191, 191, 191
14, 11, 6, 191, 191, 191
15, 11, 6, 191, 191, 191
6, 53, 64, 191, 191, 191
5, 53, 64, 191, 191, 191
8, 52, 64, 191, 191, 191
7, 52, 64, 191, 191, 191
30, 11, 6, 191, 191, 191
11, 12, 6, 191, 191, 191
6, 52, 64, 191, 191, 191
13, 12, 6, 191, 191, 191
16, 12, 6, 191, 191, 191
17, 12, 6, 191, 191, 191
18, 12, 6, 191, 191, 191
19, 12, 6, 191, 191, 191
5, 52, 64, 191, 191, 191
8, 51, 64, 191, 191, 191
30, 12, 6, 191, 191, 191
12, 13, 6, 191, 191, 191
13, 13, 6, 191, 191, 191
20, 13, 6, 191, 191, 191
5, 51, 64, 191, 191, 191
8, 50, 64, 191, 191, 191
7, 50, 64, 191, 191, 191
30, 13, 6, 191, 191, 191
12, 14, 6, 191, 191, 191
13, 14, 6, 191, 191, 191
21, 14, 6, 191, 191, 191
22, 14, 6, 191, 191, 191
23, 14, 6, 191, 191, 191
6, 50, 64, 191, 191, 191
5, 50, 64, 191, 191, 191
8, 49, 64, 191, 191, 191
30, 14, 6, 191, 191, 191
24, 15, 6, 191, 191, 191
25, 15, 6, 191, 191, 191
6, 49, 64, 191, 191, 191
5, 49, 64, 191, 191, 191
29, 15, 6, 191, 191, 191
26, 16, 6, 191, 191, 191
27, 16, 6, 191, 191, 191
13, 48, 64, 191, 191, 191
29, 16, 6, 191, 191, 191
28, 17, 6, 191, 191, 191
29, 17, 6, 191, 191, 191
7, 0, 7, 191, 191, 191
8, 0, 7, 191, 191, 191
9, 0, 7, 191, 191, 191
10, 0, 7, 191, 191, 191
11, 0, 7, 191, 191, 191
12, 0, 7, 191, 191, 191
13, 0, 7, 191, 191, 191
14, 0, 7, 191, 191, 191
15, 0, 7, 191, 191, 191
16, 0, 7, 191, 191, 191
17, 0, 7, 191, 191, 191
18, 0, 7, 191, 191, 191
19, 0, 7, 191, 191, 191
20, 0, 7, 191, 191, 191
21, 0, 7, 191, 191, 191
22, 0, 7, 191, 191, 191
23, 0, 7, 191, 191, 191
24, 0, 7, 191, 191, 191
25, 0, 7, 191, 191, 191
26, 0, 7, 191, 191, 191
27, 0, 7, 191, 191, 191
28, 0, 7, 191, 191, 191
29, 0, 7, 191, 191, 191
30, 0, 7, 191, 191, 191
31, 0, 7, 191, 191, 191
32, 0, 7, 191, 191, 191
33, 0, 7, 191, 191, 191
34, 0, 7, 191, 191, 191
35, 0, 7, 191, 191, 191
36, 0, 7, 191, 191, 191
37, 0, 7, 191, 191, 191
38, 0, 7, 191, 191, 191
39, 0, 7, 191, 191, 191
40, 0, 7, 191, 191, 191
41, 0, 7, 191, 191, 191
7, 1, 7, 191, 191, 191
8, 1, 7, 191, 191, 191
12, 48, 64, 191, 191, 191
11, 48, 64, 191, 191, 191
10, 48, 64, 191, 191, 191
9, 48, 64, 191, 191, 191
8, 48, 64, 191, 191, 191
7, 48, 64, 191, 191, 191
6, 48, 64, 191, 191, 191
5, 48, 64, 191, 191, 191
8, 47, 64, 191, 191, 191
39, 1, 7, 191, 191, 191
40, 1, 7, 191, 191, 191
41, 1, 7, 191, 191, 191
7, 2, 7, 191, 191, 191
8, 2, 7, 191, 191, 191
7, 47, 64, 191, 191, 191
6, 47, 64, 191, 191, 191
5, 47, 64, 191, 191, 191
8, 46, 64, 191, 191, 191
6, 46, 64, 191, 191, 191
5, 46, 64, 191, 191, 191
8, 45, 64, 191, 191, 191
6, 45, 64, 191, 191, 191
5, 45, 64, 191, 191, 191
33, 2, 7, 191, 191, 191
34, 2, 7, 191, 191, 191
8, 44, 64, 191, 191, 191
5, 44, 64, 191, 191, 191
37, 2, 7, 191, 191, 191
